agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
56143,Aniversario,92527,2025-10-26,,7,No disponible,518,,,,,,,,,,,"{Agua,""Aire acondicionado"",""Vista al mar"",Comida,Chimenea}",{},,{},Hostal en Santa Lucía de Tirajana,Santa Lucía de Tirajana,74000,3,2026-01-27,2026-01-30,{},Gregorio Montez Maldonado,+56 9 4792 9484,Disfruta de una estadía en el corazón de la ciudad,,3,,,,,{},
55835,Salida con Amigos,92541,,456000,1,No disponible,,,,,,,,,,,,"{TV,Calefacción,""Asientos reclinables"",Wifi,Chimenea}",,,{},Loft en Castellón de la Plana,Castellón de la Plana,76000,3,,2026-04-15,{},Ramiro Ríos Verduzco,+56 2 8406 8341,Ideal para una escapada romántica,3,3,2,,,,{},
66196,Vacaciones,92572,2025-02-03,,4,No disponible,172,,,,,,,,,,,"{""Aire acondicionado"",Gimnasio,TV,Agua,Jacuzzi}",{},,{},Estudio en Mollet del Vallés,Mollet del Vallés,43000,3,2025-04-27,2025-04-30,{},Sonia Medina Palacios,+56 2 1322 0580,Disfruta de una estadía en el corazón de la ciudad,2,2,,,,,{},
64117,Salida con Familia,92582,2025-06-11,726000,3,No disponible,,,,,,,,,,,,"{Balcón,Wifi,Spa,TV,Jacuzzi}",{},,{},Hostal en Motril,Motril,121000,3,2026-08-09,2026-08-15,{},Andrés Rodríquez Mascareñas,+56 2 9075 6996,Ubicación céntrica con fácil acceso a atracciones turísticas,5,4,4,,,,{},
62105,Aniversario,92589,2026-01-25,402000,8,No disponible,1072,,,,,,,,,,,"{Jacuzzi,""Aire acondicionado"",Spa,Calefacción,""Asientos reclinables""}",{},,{},Hostal en Las Palmas de Gran Canaria,Las Palmas de Gran Canaria,134000,1,,2026-05-07,{},Sr. Mariano Villaseñor Aguayo,+56 2 6726 8952,Ideal para una escapada romántica,6,4,3,,,,{},
59275,Aniversario,92597,2025-10-21,750000,1,No disponible,-125,,,,,,,,,,,"{""Asientos reclinables"",""Vista al mar"",Agua,Chimenea,Baño}",{},,{},Loft en Valdemoro,Valdemoro,125000,4,2025-11-03,2025-11-09,{},Sr. Antonia Urías Samaniego,+56 2 7839 1113,Aventúrate en la naturaleza y descansa en un lugar cómodo,5,5,,,,,{},
59317,Cena de Trabajo,92604,2026-01-04,660000,7,No disponible,,,,,,,,,,,,"{Gimnasio,""Vista al mar"",Agua,TV,Piscina}",{},,{},Casa en Cornellá de Llobregat,Cornellá de Llobregat,110000,5,2026-01-22,2026-01-28,{},Ramón Colón Acevedo,+56 9 4073 4301,Descubre la historia de la ciudad desde tu ventana,4,5,4,,,,{},
58987,,92618,2025-01-26,180000,2,No disponible,90,,,,,,,,,,,"{""Servicio a la habitación"",""Aire acondicionado"",Chimenea,""Vista al mar"",Baño}",{},,{},Hostal en Jaén,Jaén,,2,2026-04-14,2026-04-18,{},Silvia Arriaga Rodríquez,+56 9 6908 9183,Ideal para una escapada romántica,3,3,2,,,,{},
58106,Salida con Familia,92664,,910000,4,No disponible,520,,,,,,,,,,,"{Balcón,Agua,Calefacción,TV,Jacuzzi}",{},,{},Habitación en Torrejón de Ardoz,Torrejón de Ardoz,130000,2,2025-11-17,2025-11-24,{},Fernando Barrientos Cerda,+56 9 6858 5871,Disfruta de una estadía en el corazón de la ciudad,6,6,3,,,,{},
60788,Salida con Familia,92992,2025-04-11,-186000,1,No disponible,62,,,,,,,,,,,"{Agua,Gimnasio,Jacuzzi,""Vista al mar"",""Asientos reclinables""}",{},,{},Cabaña en Collado Villalba,Collado Villalba,62000,1,2026-07-07,2026-07-10,{},Carlota Monroy Palacios,+56 9 8644 6007,Descubre la historia de la ciudad desde tu ventana,4,3,2,,,,{},
58104,Salida con Amigos,92687,,399000,3,No disponible,171,,,,,,,,,,,"{Agua,""Vista al mar"",Balcón,Piscina,Gimnasio}",{},,{},Habitación en Lugo,,57000,1,2026-11-01,2026-11-08,,Rosario Nájera Cotto,+56 2 1744 9935,Aventúrate en la naturaleza y descansa en un lugar cómodo,3,,2,,,,{},
56005,Salida con Familia,92709,2026-03-27,,10,,70,,,,,,,,,,,"{""Vista al mar"",Spa,Chimenea,Jacuzzi,""Asientos reclinables""}",{},,{},Cabaña en Oviedo,Oviedo,,2,2026-06-07,2026-06-08,{},Virginia Aranda Esquivel,+56 2 9574 8576,Experimenta el lujo y la comodidad en este alojamiento,6,2,1,,,,{},
60501,Cena de Trabajo,92711,2025-02-20,115000,2,No disponible,46,,,,,,,,,,,"{Piscina,""Vista al mar"",Gimnasio,Balcón,""Asientos reclinables""}",{},,{},Residencia en Torrevieja,Torrevieja,23000,,2026-09-20,2026-09-25,{},Armando Cordero Nazario,+56 2 1905 6382,Disfruta de una estadía en el corazón de la ciudad,2,5,2,,,,{},
59999,Aniversario,92725,2025-01-02,546000,5,No disponible,390,,,,,,,,,,,,{},,{},Casa en Toledo,,78000,1,2025-01-04,2025-01-11,{},César Delagarza Reséndez,+56 9 4938 5510,Experimenta el lujo y la comodidad en este alojamiento,5,5,2,,,,{},
62021,Salida con Amigos,92741,2025-05-17,80000,3,No disponible,60,,,,,,,,,,,"{TV,Chimenea,Agua,Gimnasio,""Servicio a la habitación""}",{},,{},Estudio en Ávila,Ávila,20000,4,2025-07-06,2025-07-10,{},Jorge Monroy Rael,+56 2 4107 7523,Disfruta de una estadía en el corazón de la ciudad,2,,4,,,,,
65958,Aniversario,92756,,175000,2,No disponible,70,,,,,,,,,,,"{Agua,TV,""Servicio a la habitación"",Chimenea,Calefacción}",{},,{},Suite en Lorca,Lorca,35000,4,2025-04-14,2025-04-19,{},Alberto Ávila Gálvez,+56 2 8917 1089,Descubre la historia de la ciudad desde tu ventana,2,3,2,,,,{},
60118,Cena de Trabajo,92779,2025-04-30,188000,7,No disponible,658,,,,,,,,,,,"{Calefacción,""Vista al mar"",Comida,""Asientos reclinables"",""Servicio a la habitación""}",,,,Hostal en Valdemoro,,94000,2,2026-05-30,2026-06-01,{},Miguel Cavazos Mondragón,+56 9 4529 1412,Disfruta de una estadía en el corazón de la ciudad,3,4,2,,,,{},
60762,Vacaciones,92782,2025-04-12,1050000,8,No disponible,-1200,,,,,,,,,,,"{Gimnasio,Wifi,TV,""Asientos reclinables"",Agua}",{},,{},Residencia en Parla,Parla,150000,,2026-06-29,2026-07-06,,Dolores Cotto Estrada,+56 9 3974 7145,Relájate en un lugar tranquilo y acogedor,5,,3,,,,{},
65539,Salida con Familia,92791,,60000,2,,30,,,,,,,,,,,,{},,,Residencia en Zamora,Zamora,15000,3,2026-03-29,,{},Germán Hernandes Guevara,+56 9 3611 3861,Aventúrate en la naturaleza y descansa en un lugar cómodo,5,4,3,,,,{},
62463,Vacaciones,92863,2025-02-08,,5,No disponible,650,,,,,,,,,,,"{Jacuzzi,Balcón,Wifi,Comida,Gimnasio}",{},,{},Departamento en Cerdañola del Vallés,Cerdañola del Vallés,130000,4,2025-03-16,2025-03-17,{},Gilberto Casárez Roldán,+56 2 5258 4214,Relájate en un lugar tranquilo y acogedor,6,4,4,,,,{},
57103,Cena de Trabajo,92911,2025-04-17,75000,6,No disponible,150,,,,,,,,,,,"{Jacuzzi,TV,Gimnasio,""Asientos reclinables"",Baño}",{},,{},Cabaña en Cartagena,Cartagena,25000,3,2025-09-10,,{},Javier Gómez Acuña,+56 9 1644 0212,Aventúrate en la naturaleza y descansa en un lugar cómodo,6,4,2,,,,{},
58838,Cena de Trabajo,92923,2025-04-17,204000,,No disponible,102,,,,,,,,,,,"{Chimenea,""Servicio a la habitación"",Baño,Jacuzzi,""Aire acondicionado""}",{},,{},Estudio en Leganés,Leganés,34000,1,2026-02-13,2026-02-19,{},Gonzalo Salazar Mondragón,+56 2 1042 6012,Perfecto para familias y grupos grandes,3,2,1,,,,{},
64097,Salida con Amigos,92934,2025-10-21,312000,6,No disponible,,,,,,,,,,,,"{Calefacción,Chimenea,Balcón,Comida,Baño}",{},,{},Casa en Burgos,Burgos,104000,2,2026-03-07,2026-03-10,{},Sta. Carmen Salcido Galarza,+56 2 1608 1362,Disfruta de una estadía en el corazón de la ciudad,5,5,3,,,,{},
60390,,92954,2025-09-03,126000,10,No disponible,420,,,,,,,,,,,"{Piscina,TV,Baño,Gimnasio,Comida}",{},,{},,Albacete,42000,2,2025-11-24,,{},Leonor Borrego Curiel,+56 2 2662 4629,Aventúrate en la naturaleza y descansa en un lugar cómodo,2,3,1,,,,{},
56320,Cena de Trabajo,92970,2025-04-23,120000,1,No disponible,60,,,,,,,,,,,"{Wifi,Chimenea,Calefacción,Comida,Jacuzzi}",{},,{},Suite en Guadalajara,Guadalajara,-60000,,2026-04-18,,{},Daniel Ruiz Méndez,+56 9 9266 6843,Perfecto para familias y grupos grandes,2,3,3,,,,{},
56320,Cena de Trabajo,92973,2025-01-08,120000,1,No disponible,30,,,,,,,,,,,"{Wifi,Baño,""Aire acondicionado"",Agua,Gimnasio}",{},,{},Villa en Orihuela,Orihuela,30000,3,2026-04-21,2026-04-25,{},Sr. Graciela Estévez Herrera,,Descubre la historia de la ciudad desde tu ventana,2,2,1,,,,{},
61524,Salida con Familia,92999,2025-07-12,204000,7,No disponible,476,,,,,,,,,,,"{""Servicio a la habitación"",Calefacción,Chimenea,Piscina,Wifi}",{},,{},Loft en Orihuela,Orihuela,68000,4,2026-11-17,2026-11-20,{},Gilberto Alonso Agosto,+56 2 0552 5864,,2,3,3,,,,{},
,Vacaciones,93043,2025-02-21,660000,9,No disponible,1188,,,,,,,,,,,"{Piscina,Balcón,Agua,Baño,""Aire acondicionado""}",{},,{},Habitación en Gandía,Gandía,132000,,2025-03-05,2025-03-10,{},Jorge Zamora Soliz,+56 9 3220 3461,Descubre la historia de la ciudad desde tu ventana,4,6,4,,,,{},
55897,Vacaciones,93091,2026-02-08,-448000,9,No disponible,1008,,,,,,,,,,,"{Chimenea,Piscina,Agua,Comida,""Asientos reclinables""}",{},,,,Cornellá de Llobregat,112000,3,2026-03-03,2026-03-07,{},Clemente Pérez Arredondo,+56 9 2707 8320,Ideal para una escapada romántica,,,4,,,,{},
66314,Aniversario,93107,2025-06-09,896000,3,No disponible,384,,,,,,,,,,,"{Wifi,""Servicio a la habitación"",Comida,Piscina,Calefacción}",{},,{},Loft en Collado Villalba,Collado Villalba,-128000,3,2026-01-30,2026-02-06,{},Sra. Óscar Téllez Escobedo,+56 2 1383 9971,Aventúrate en la naturaleza y descansa en un lugar cómodo,4,6,3,,,,{},
63452,Vacaciones,93124,2025-02-11,88000,1,No disponible,88,,,,,,,,,,,,{},,{},Casa en Talavera de la Reina,Talavera de la Reina,88000,,,2025-06-30,{},María Luisa Sedillo Preciado,+56 9 7000 4491,Relájate en un lugar tranquilo y acogedor,5,4,2,,,,{},
59713,Vacaciones,93131,2025-06-10,810000,10,No disponible,1350,,,,,,,,,,,"{TV,""Servicio a la habitación"",Comida,""Aire acondicionado"",Wifi}",{},,,Suite en Cádiz,,135000,2,2026-07-22,2026-07-28,{},Sra. Ester Valadez Sepúlveda,+56 9 0000 3148,Experimenta el lujo y la comodidad en este alojamiento,6,4,3,,,,{},
65532,Salida con Amigos,93156,2025-01-21,804000,3,No disponible,402,,,,,,,,,,,"{Comida,Balcón,Calefacción,""Asientos reclinables"",""Vista al mar""}",{},,{},Cabaña en Cáceres,Cáceres,134000,1,2025-07-06,2025-07-12,{},Susana Castro Tovar,,Ideal para una escapada romántica,6,5,3,,,,{},
64654,,93163,2026-01-28,544000,10,No disponible,1360,,,,,,,,,,,"{TV,Baño,Agua,Piscina,""Asientos reclinables""}",{},,{},Hostal en Getafe,Getafe,136000,,2026-02-16,2026-02-20,{},Francisco Jimínez Araña,+56 2 9764 4180,Experimenta el lujo y la comodidad en este alojamiento,5,4,4,,,,{},
61237,Aniversario,93214,2025-07-30,-272000,7,No disponible,952,,,,,,,,,,,"{Gimnasio,Piscina,Spa,""Servicio a la habitación"",""Vista al mar""}",{},,{},Casa en Santander,Santander,136000,2,2025-11-21,2025-11-23,{},Florencia Nieves Pantoja,+56 2 1877 2908,Ubicación céntrica con fácil acceso a atracciones turísticas,6,4,4,,,,,
61237,Aniversario,93217,2025-09-07,42000,7,No disponible,98,,,,,,,,,,,"{Chimenea,Agua,Baño,""Vista al mar"",Jacuzzi}",{},,{},Villa en Rivas-Vaciamadrid,Rivas-Vaciamadrid,14000,,2025-11-25,2025-11-28,{},Lucas Lebrón Ávalos,+56 9 1177 4062,Ubicación céntrica con fácil acceso a atracciones turísticas,1,2,3,,,,{},
63032,Cena de Trabajo,93229,2025-01-30,114000,4,No disponible,76,,,,,,,,,,,"{Balcón,Gimnasio,Piscina,Jacuzzi,Comida}",{},,{},Loft en San Sebastián,San Sebastián,19000,,2025-12-04,2025-12-10,{},Cecilia Valladares Tijerina,+56 2 9994 4234,Disfruta de una estadía en el corazón de la ciudad,1,5,1,,,,{},
59636,Aniversario,93248,2025-03-21,87000,7,No disponible,203,,,,,,,,,,,,{},,{},,Bilbao,,1,2026-08-11,2026-08-14,,Francisca Ornelas Olvera,+56 2 9968 4041,Ideal para una escapada romántica,2,2,1,,,,{},
61185,Salida con Familia,93267,2026-05-15,335000,1,No disponible,67,,,,,,,,,,,"{TV,""Servicio a la habitación"",Agua,Comida,Jacuzzi}",{},,{},Departamento en Benidorm,Benidorm,67000,1,2026-09-02,2026-09-07,{},Diego Maya Bermúdez,+56 2 3438 8086,Perfecto para familias y grupos grandes,,3,3,,,,{},
61185,Salida con Familia,93273,2025-09-07,29000,1,No disponible,29,,,,,,,,,,,"{""Asientos reclinables"",Balcón,Baño,""Vista al mar"",Wifi}",{},,{},Estudio en Córdoba,Córdoba,,,2026-09-08,2026-09-09,{},Benjamín Fernández Chavarría,+56 2 8901 5488,Disfruta de una estadía en el corazón de la ciudad,2,2,1,,,,{},
57998,Salida con Amigos,93301,2025-05-07,309000,,No disponible,618,,,,,,,,,,,,{},,{},Villa en Cáceres,Cáceres,103000,3,,2025-06-20,{},Juana Vela Crespo,+56 2 0098 9760,Descubre la historia de la ciudad desde tu ventana,5,4,3,,,,{},
58617,Aniversario,93320,2025-02-02,98000,,No disponible,490,,,,,,,,,,,"{Chimenea,Agua,""Asientos reclinables"",""Servicio a la habitación"",Spa}",{},,{},Hostal en Torrejón de Ardoz,Torrejón de Ardoz,98000,3,2025-03-02,2025-03-03,{},Sta. Samuel Cabán Alcaraz,+56 2 7652 3698,Experimenta el lujo y la comodidad en este alojamiento,4,4,2,,,,{},
59494,Vacaciones,93323,2025-04-05,868000,,No disponible,620,,,,,,,,,,,"{""Aire acondicionado"",Wifi,Baño,TV,Piscina}",{},,{},Estudio en San Cristróbal de la Laguna,San Cristróbal de la Laguna,124000,1,,2025-11-05,{},Sra. Emilio Avilés Cortez,+56 9 8799 5132,,6,5,3,,,,{},
63810,Salida con Familia,93348,2025-01-02,,1,No disponible,85,,,,,,,,,,,"{Balcón,Baño,""Vista al mar"",Wifi,Comida}",{},,{},Villa en San Sebastián,San Sebastián,85000,4,2025-02-15,2025-02-21,{},Sr. Dolores Carrera Altamirano,+56 9 8332 0190,Relájate en un lugar tranquilo y acogedor,5,3,3,,,,{},
65928,Salida con Amigos,93376,2025-10-09,14000,,No disponible,21,,,,,,,,,,,"{""Vista al mar"",Agua,Baño,Balcón,Gimnasio}",{},,{},Habitación en Sabadell,Sabadell,,2,2026-01-22,2026-01-24,{},Emilio Guajardo Guajardo,+56 9 0282 8474,Experimenta el lujo y la comodidad en este alojamiento,3,3,1,,,,{},
,Salida con Amigos,93379,2026-02-24,750000,5,No disponible,625,,,,,,,,,,,"{Agua,TV,Piscina,Balcón,""Asientos reclinables""}",{},,{},,,125000,,2026-04-21,2026-04-27,{},Sta. Gustavo Carbajal Esquivel,+56 9 1228 8306,Relájate en un lugar tranquilo y acogedor,5,5,4,,,,{},
61328,Aniversario,93404,2025-03-29,738000,9,No disponible,1107,,,,,,,,,,,"{Spa,Baño,Comida,Wifi,Calefacción}",{},,{},Habitación en Gijón,Gijón,123000,5,2026-06-07,2026-06-13,{},Cristobal Collazo Vargas,+56 9 2989 8842,Disfruta de una estadía en el corazón de la ciudad,4,6,,,,,{},
64061,Aniversario,93444,,182000,8,No disponible,728,,,,,,,,,,,"{Agua,Balcón,Piscina,Spa,""Asientos reclinables""}",{},,{},,Zaragoza,91000,3,2025-02-21,2025-02-23,{},Gabriela Delafuente Lira,+56 9 7486 2805,Aventúrate en la naturaleza y descansa en un lugar cómodo,4,3,3,,,,{},
60352,Salida con Familia,93448,2025-01-18,200000,2,No disponible,100,,,,,,,,,,,"{""Vista al mar"",""Asientos reclinables"",Piscina,TV,""Aire acondicionado""}",{},,{},Suite en Lérida,Lérida,50000,4,2025-02-04,2025-02-08,{},Horacio Santiago Olivárez,+56 2 9210 8955,Perfecto para familias y grupos grandes,2,,1,,,,{},
60352,Salida con Familia,93458,2025-01-14,136000,2,No disponible,272,,,,,,,,,,,"{Balcón,TV,Wifi,Piscina,Chimenea}",{},,,Loft en Vigo,Vigo,136000,4,,2025-02-14,{},Alejandra Mota Zúñiga,+56 2 8617 7790,Disfruta de una estadía en el corazón de la ciudad,6,4,4,,,,{},
60691,Vacaciones,93477,2025-04-26,285000,1,No disponible,57,,,,,,,,,,,"{Baño,""Aire acondicionado"",Spa,Balcón,Agua}",{},,{},Loft en Marbella,Marbella,57000,4,2025-06-26,2025-07-01,{},Marco Antonio Pelayo Olivera,+56 9 7614 9955,Relájate en un lugar tranquilo y acogedor,,3,2,,,,{},
64411,Vacaciones,93491,2025-05-26,127000,10,No disponible,1270,,,,,,,,,,,"{""Vista al mar"",Jacuzzi,Calefacción,""Servicio a la habitación"",Baño}",{},,,Hostal en Marbella,Marbella,127000,49,2025-06-12,2025-06-13,{},Sta. Benito Canales González,+56 2 4691 0672,Experimenta el lujo y la comodidad en este alojamiento,5,4,3,,,,{},
56152,Cena de Trabajo,93503,2025-03-31,876000,7,No disponible,1022,,,,,,,,,,,"{TV,Chimenea,Agua,Spa,""Vista al mar""}",{},,{},Villa en Ávila,Ávila,146000,66,2026-06-26,2026-07-02,{},Sr. David Fuentes Olivo,+56 9 7944 7596,Ideal para una escapada romántica,4,6,3,,,,{},
56998,Aniversario,93510,2025-02-17,267000,4,No disponible,356,,,,,,,,,,,"{Baño,Comida,Gimnasio,""Asientos reclinables"",Wifi}",{},,{},Cabaña en León,León,,5,2025-08-18,2025-08-21,{},Sr. Rafael Curiel Jiménez,+56 2 9702 5093,Perfecto para familias y grupos grandes,5,4,2,,,,{},
57201,Salida con Familia,93551,2025-05-26,82000,4,No disponible,328,,,,,,,,,,,"{Calefacción,Chimenea,Comida,Gimnasio,Spa}",{},,{},Suite en Gandía,Gandía,82000,,2025-06-16,2025-06-17,{},Sra. Marisol Ortega Prado,+56 9 8609 8382,Descubre la historia de la ciudad desde tu ventana,5,5,3,,,,,
58426,Salida con Amigos,93553,2025-01-06,105000,5,No disponible,175,,,,,,,,,,,"{Comida,TV,""Asientos reclinables"",""Aire acondicionado"",Spa}",{},,,Departamento en Guadalajara,Guadalajara,35000,3,2025-02-21,,{},Antonia Valadez Valverde,+56 2 1253 5597,Ideal para una escapada romántica,3,2,1,,,,{},
58877,Salida con Amigos,93578,2025-05-10,35000,5,No disponible,175,,,,,,,,,,,"{TV,Piscina,Comida,""Servicio a la habitación"",Gimnasio}",{},,{},Casa en Benalmádena,Benalmádena,35000,2,2025-11-28,2025-11-29,{},María José Montero Miramontes,+56 2 5899 5296,,3,3,1,,,,{},
58248,Salida con Amigos,93614,,1008000,10,No disponible,1440,,,,,,,,,,,,{},,{},Estudio en Marbella,Marbella,144000,21,2025-11-01,2025-11-08,{},Sr. Martín Valenzuela Brito,+56 2 9815 3731,Ubicación céntrica con fácil acceso a atracciones turísticas,5,,3,,,,{},
57188,Aniversario,93641,2026-01-26,,5,No disponible,400,,,,,,,,,,,"{Comida,""Servicio a la habitación"",""Aire acondicionado"",TV,Chimenea}",{},,{},,,80000,1,2026-03-25,2026-03-29,{},José Luis Monroy Covarrubias,+56 9 1536 7003,Experimenta el lujo y la comodidad en este alojamiento,4,4,2,,,,{},
56574,Cena de Trabajo,93647,2025-04-15,,5,No disponible,470,,,,,,,,,,,"{Calefacción,Chimenea,Wifi,Comida,Spa}",{},,{},Departamento en Castellón de la Plana,Castellón de la Plana,94000,1,2025-09-21,2025-09-26,{},Óscar Zayas Rojas,+56 9 7401 2861,Ideal para una escapada romántica,3,3,3,,,,{},
66319,Cena de Trabajo,93686,2025-01-23,140000,9,,630,,,,,,,,,,,"{""Aire acondicionado"",Chimenea,""Asientos reclinables"",Agua,Calefacción}",{},,{},Residencia en Mataró,Mataró,70000,1,2025-02-25,2025-02-27,{},Roberto Briseño Serna,+56 2 5185 4020,,2,4,3,,,,{},
59511,Vacaciones,93700,2025-10-07,402000,8,No disponible,1072,,,,,,,,,,,"{Baño,Piscina,""Aire acondicionado"",Agua,Jacuzzi}",{},,{},,Roquetas de Mar,134000,1,2026-09-28,2026-10-01,{},Silvia Echevarría Zepeda,,Experimenta el lujo y la comodidad en este alojamiento,,6,3,,,,{},
65118,Vacaciones,93708,2026-03-06,,7,No disponible,56,,,,,,,,,,,"{Piscina,Chimenea,Gimnasio,Jacuzzi,""Servicio a la habitación""}",{},,{},Cabaña en Orihuela,Orihuela,8000,2,2026-03-15,2026-03-22,{},Sr. Natalia de Anda Jasso,+56 2 2584 2308,Ideal para una escapada romántica,3,4,3,,,,{},
64863,Vacaciones,93726,2025-03-25,492000,7,No disponible,861,,,,,,,,,,,"{Calefacción,Comida,Wifi,""Asientos reclinables"",Chimenea}",{},,{},Suite en Lorca,Lorca,,,2026-05-17,2026-05-21,{},Conchita Leyva Rolón,+56 9 3812 0531,Relájate en un lugar tranquilo y acogedor,5,4,3,,,,{},
,,93778,2025-07-10,217000,,No disponible,93,,,,,,,,,,,"{""Aire acondicionado"",Balcón,Comida,""Servicio a la habitación"",Spa}",{},,{},Cabaña en Linares,Linares,31000,3,2025-11-02,2025-11-09,{},Clara Otero Maya,+56 9 0168 4431,Aventúrate en la naturaleza y descansa en un lugar cómodo,2,3,2,,,,{},
58659,Salida con Familia,93829,2025-03-02,826000,8,No disponible,-944,,,,,,,,,,,"{Chimenea,""Vista al mar"",""Aire acondicionado"",Jacuzzi,Baño}",{},,{},,Cerdañola del Vallés,118000,2,2025-04-25,2025-05-02,{},Sta. Gloria Escobedo Serrano,+56 9 5377 7886,Aventúrate en la naturaleza y descansa en un lugar cómodo,5,4,3,,,,{},
63284,Aniversario,93846,2025-03-01,,6,No disponible,318,,,,,,,,,,,"{""Asientos reclinables"",Calefacción,Wifi,""Servicio a la habitación"",Jacuzzi}",{},,{},Villa en Pamplona,Pamplona,53000,4,2025-12-11,2025-12-15,{},Lucia Rodríguez Haro,+56 2 9947 5168,Ubicación céntrica con fácil acceso a atracciones turísticas,3,,2,,,,{},
60253,Vacaciones,93854,2025-05-26,96000,3,No disponible,144,,,,,,,,,,,"{Gimnasio,Wifi,""Asientos reclinables"",Spa,TV}",{},,{},Departamento en Cartagena,,48000,2,2026-03-17,2026-03-19,{},Sr. Fernando Villegas Rangel,+56 9 4960 8134,Relájate en un lugar tranquilo y acogedor,3,3,2,,,,{},
60253,Vacaciones,93857,2025-07-01,1008000,3,No disponible,432,,,,,,,,,,,"{TV,""Asientos reclinables"",Balcón,""Vista al mar"",Chimenea}",{},,{},Hostal en Rubí,Rubí,144000,,2026-03-21,2026-03-28,{},Emilio Sisneros Caraballo,,Aventúrate en la naturaleza y descansa en un lugar cómodo,4,6,4,,,,{},
65300,Aniversario,93948,2025-09-16,,4,No disponible,148,,,,,,,,,,,"{Wifi,TV,""Asientos reclinables"",""Aire acondicionado"",Balcón}",{},,,,Alcorcón,,2,2025-11-15,,{},Ángela Baeza Escobar,+56 2 5410 3056,Aventúrate en la naturaleza y descansa en un lugar cómodo,,2,1,,,,{},
60191,Salida con Amigos,93969,2025-09-15,-735000,8,No disponible,1176,,,,,,,,,,,"{""Servicio a la habitación"",""Aire acondicionado"",Chimenea,Balcón,""Vista al mar""}",{},,{},Departamento en Zaragoza,Zaragoza,147000,4,2025-09-17,2025-09-22,{},Diana Vaca Aguayo,+56 9 8447 4842,Ideal para una escapada romántica,6,4,4,,,,{},
62740,Salida con Familia,93976,2025-03-10,-228000,4,No disponible,228,,,,,,,,,,,"{Agua,Spa,TV,Chimenea,""Vista al mar""}",{},,{},Estudio en Badalona,Badalona,57000,,2025-07-21,2025-07-25,{},Sta. Benjamín Escobar Ocasio,+56 9 4452 9974,Aventúrate en la naturaleza y descansa en un lugar cómodo,3,4,2,,,,{},
58870,Vacaciones,94019,,675000,10,No disponible,1350,,,,,,,,,,,"{Jacuzzi,Piscina,Calefacción,TV,Baño}",{},,{},Casa en Castellón de la Plana,Castellón de la Plana,135000,2,2025-08-01,,{},Sra. Carlota Almanza Carmona,+56 2 0530 4312,Disfruta de una estadía en el corazón de la ciudad,4,5,3,,,,{},
60807,Cena de Trabajo,94026,,135000,8,No disponible,,,,,,,,,,,,"{Wifi,Gimnasio,""Aire acondicionado"",Jacuzzi,Balcón}",{},,{},Loft en Gerona,Gerona,45000,4,2026-07-05,2026-07-08,{},Sra. Elsa Robledo Lemus,+56 9 8908 6177,Ideal para una escapada romántica,2,2,1,,,,{},
62508,Vacaciones,94108,2025-08-26,,1,No disponible,111,,,,,,,,,,,"{""Aire acondicionado"",Jacuzzi,Balcón,Baño,TV}",{},,{},Suite en Sevilla,Sevilla,111000,1,2026-01-01,2026-01-07,{},Sta. Cristian Armendáriz Griego,+56 9 5558 4921,Descubre la historia de la ciudad desde tu ventana,6,5,4,,,,{},
66001,Vacaciones,94115,2026-03-19,51000,3,No disponible,51,,,,,,,,,,,"{Baño,""Servicio a la habitación"",Jacuzzi,TV,Chimenea}",{},,{},Hostal en San Fernando,San Fernando,17000,,2026-10-26,2026-10-29,{},Jerónimo Castillo Ornelas,+56 2 7628 8797,Ubicación céntrica con fácil acceso a atracciones turísticas,6,3,3,,,,{},
66001,Vacaciones,94120,2025-12-11,786000,3,No disponible,393,,,,,,,,,,,"{Wifi,Chimenea,Jacuzzi,Agua,Gimnasio}",{},,{},,Palma de Mallorca,131000,63,2026-11-01,2026-11-07,{},Lorena Mena Almonte,+56 9 4580 4569,Disfruta de una estadía en el corazón de la ciudad,6,,4,,,,{},
65904,Aniversario,94149,2025-08-09,27000,3,No disponible,81,,,,,,,,,,,"{Baño,Wifi,""Vista al mar"",Calefacción,Comida}",{},,{},Suite en Mijas,Mijas,27000,1,2026-03-31,2026-04-01,{},Sta. Manuel Arteaga Chacón,,Relájate en un lugar tranquilo y acogedor,2,2,1,,,,{},
58951,Salida con Amigos,94166,2025-07-10,120000,3,,360,,,,,,,,,,,"{""Vista al mar"",Balcón,Gimnasio,""Aire acondicionado"",""Servicio a la habitación""}",{},,{},Habitación en Irún,Irún,120000,2,2026-08-22,2026-08-23,{},Alejandro Romo Alaniz,+56 9 2143 3904,Disfruta de una estadía en el corazón de la ciudad,,6,3,,,,{},
