agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
63702,,94585,2025-04-11,9000,1,No disponible,9,,,,20,,,Exodus Travels,,,,{},{},,{},,Vitoria,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,,9000,{},2025-07-02
,Cena de Trabajo,94603,2025-07-04,1956000,6,No disponible,1956,Felipesegovia888@viajes.cl,Huelva,Huelva,84,3874,326000,WestJet,2025-07-10,2025-07-12,,{},"{""Castellón de la Plana"",Orihuela,""Torrejón de Ardoz"",Burgos,Alcorcón}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
,Salida con Amigos,94606,2025-08-14,240000,4,No disponible,240,nacaca348@viajes.cl,Zamora,Estepona,91,612,60000,Eurostar,2026-07-31,2026-07-31,,{},{},,"{Badalona,Jaén}",,,,,,,,,,,,,,,,,{},
63749,,94617,2026-10-07,-680000,8,No disponible,680,stroraca212@viajes.cl,Elche,El Puerto de Santa María,90,558,85000,,2026-10-14,2026-10-14,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,{},
,Cena de Trabajo,94649,2025-05-24,159000,1,No disponible,159,jucarahe187@viajes.cl,Alcobendas,,6,2493,159000,TGV (SNCF),2026-06-28,2026-06-29,,"{TV,Comida,Calefacción,Agua,""Asientos reclinables""}",{},,"{""Alcalá de Guadaira"",""Sanlúcar de Barrameda""}",,,,,,,{},,,,,,,,,,{},
,Cena de Trabajo,94665,2025-01-16,52000,1,No disponible,52,,,,,,,CWT,,,,{},{},,{},,Puertollano,,,,,{},,,Aventúrate en la montaña,,,,Visita,7,52000,{},2026-07-16
63293,,94673,2025-04-15,850000,5,No disponible,850,sta.8937326@viajes.cl,Gijón,Torrelavega,42,1556,170000,Turbus,2025-10-18,,Cama,"{Agua,Calefacción,TV}",{},,{},,,,,,,{},,,,,,,,,,,
,Aniversario,94687,,74000,,No disponible,74,,,,27,,,Globus,,,,{},{},,{},,Torrelavega,,,,,{},,,Descubre la gastronomía local,,,,Paseo,3,37000,{},
63611,,,2025-01-13,810000,6,No disponible,810,srjolumupe583@viajes.cl,Murcia,Ávila,35,2342,135000,Pullman Bus,2025-02-10,2025-02-11,Cama,,{},,,,,,,,,{},,,,,,,,,,{},
,Salida con Amigos,94696,2025-02-24,78000,9,No disponible,351,,,,,,,,,,,"{Wifi,Comida,""Vista al mar"",""Asientos reclinables"",TV}",{},,{},,Molina de Segura,39000,4,2025-04-14,2025-04-16,{},César Tirado Valladares,+56 9 9489 0964,Aventúrate en la naturaleza y descansa en un lugar cómodo,,3,2,,,,{},
,Cena de Trabajo,94702,2025-04-14,80000,1,No disponible,80,,,,20,,,Viator,,,,{},{},,{},,Mijas,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,2,80000,{},2025-08-10
66224,,94706,2025-06-06,96000,7,No disponible,336,,,,,,,,,,,"{Chimenea,Agua,Jacuzzi,Piscina,""Vista al mar""}",{},,{},Cabaña en Cerdañola del Vallés,Cerdañola del Vallés,48000,94,2025-06-09,2025-06-11,{},Lourdes Rolón Zamora,+56 9 1142 0704,Ideal para una escapada romántica,3,3,2,,,,{},
,Salida con Familia,94709,2025-07-29,576000,4,No disponible,576,ariadna2612725@viajes.cl,Zamora,Santa Lucía de Tirajana,44,868,144000,Pullman Bus,2025-11-06,2025-11-06,Cama,"{""Asientos reclinables"",Comida,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,,94710,2025-01-08,,4,No disponible,392,sr.6552793@viajes.cl,Santa Lucía de Tirajana,Majadahonda,35,3672,98000,Omnibus de México,2025-11-06,2025-11-08,Cama,"{TV,Calefacción,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
61879,,94717,2025-07-09,490000,,No disponible,490,loarva272@viajes.cl,Albacete,Ponferrada,5,2011,-98000,NS International,2026-09-12,2026-09-13,,"{Baño,""Asientos reclinables"",""Aire acondicionado"",Agua}",,,"{Logroño,Torrelavega,Huelva}",,,,,,,{},,,,,,,,,,{},
60824,,94732,2025-07-05,855000,9,No disponible,855,nanise574@viajes.cl,Madrid,Viladecans,8,1143,95000,Singapore Airlines,2025-09-24,2025-09-24,,{},{Irún},Clase económica,{},,,,,,,{},,,,,,,,,,{},
60824,,94734,2025-03-06,180000,9,No disponible,180,,,,5,,,Abercrombie & Kent,,,,{},{},,{},,Viladecans,,,,,{},,,Aventúrate en la montaña,,,,Tour,2,20000,{},2025-09-25
,Vacaciones,94745,2025-10-04,486000,9,No disponible,486,,,,41,,,EF Tours,,,,{},{},,{},,Rivas-Vaciamadrid,,,,,{},,,,,,,Visita,4,54000,{},
,Vacaciones,94758,2025-06-19,50000,2,No disponible,10,,,,,,,,,,,"{Piscina,TV,Agua,""Aire acondicionado"",Comida}",{},,{},Red Lion Hotels Corporation,El Puerto de Santa María,5000,4,2026-08-23,2026-08-28,"{""No se permite fumar"",""Check-out antes de las 11 AM"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
,Salida con Amigos,94764,2025-06-27,,3,No disponible,,Concepciónhidalgo107@viajes.cl,Baracaldo,Cáceres,,2104,139000,KLM,2026-04-03,2026-04-04,,{},"{Manresa,Salamanca}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
57831,,94770,2025-02-03,174000,7,No disponible,406,,,,,,,,,,,"{Agua,Baño,Spa,Piscina,""Vista al mar""}",{},,{},Villa en Gandía,Gandía,58000,3,2026-09-06,2026-09-09,{},Sta. Dorotea Mena Valdez,+56 2 0397 4260,Disfruta de una estadía en el corazón de la ciudad,2,3,3,,,,{},
65657,,94776,,288000,2,No disponible,288,maría3238354@viajes.cl,Cáceres,Algeciras,40,1991,144000,LATAM Airlines,2025-09-17,2025-09-18,,{},"{Murcia,Valladolid}",,{},,,,,,,{},,,,,,,,,,{},
56308,,94780,2025-04-23,686000,7,No disponible,686,,,,45,,,Exodus Travels,,,,{},{},,,,Oviedo,,,,,{},,,Relájate en la playa,,,,Visita,6,98000,{},2025-04-26
,Vacaciones,94787,2025-04-09,,7,No disponible,385,,,,25,,,Thomas Cook,,,,{},{},,{},,San Sebastián,,,,,{},,,Conoce la historia de la ciudad,,,,Excursión,7,55000,{},2025-05-02
,Cena de Trabajo,94813,2025-12-20,125000,5,No disponible,125,,,,31,,,Viator,,,,{},{},,{},,Lérida,,,,,{},,,Aventúrate en la montaña,,,,Paseo,6,25000,{},2026-06-21
,Salida con Amigos,94818,2025-04-13,148000,2,No disponible,148,,,,34,,,Globus,,,,{},{},,{},,Toledo,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,5,74000,{},
,Salida con Familia,94829,2025-02-16,178000,2,No disponible,178,,,,49,,,Booking Holdings,,,,{},{},,{},,Fuengirola,,,,,,,,Descubre la gastronomía local,,,,Aventura,2,89000,{},
66502,,94855,2025-02-27,570000,3,No disponible,570,,Alcobendas,Bilbao,33,3969,190000,ADO,2025-10-25,2025-10-27,Cama,"{Agua,""Asientos reclinables"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
,Salida con Familia,94862,2025-12-24,1050000,7,No disponible,1050,Franciscocorrales261@viajes.cl,Valladolid,Ciudad Real,31,1105,-150000,Italo,2026-03-26,2026-03-26,,"{Baño,Calefacción,""Asientos reclinables""}",{},,{Gecho},,,,,,,{},,,,,,,,,,{},
65106,,94932,2025-04-09,392000,7,No disponible,392,,,,4,,,BCD Travel,,,,,{},,{},,Calahorra,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,4,56000,{},2025-08-28
56292,,94864,2025-02-07,-175000,7,No disponible,175,,,,41,,,GetYourGuide,,,,{},{},,{},,Ciudad Real,,,,,{},,,Aventúrate en la montaña,,,,Tour,2,25000,{},2026-03-27
,Salida con Amigos,94875,2025-01-15,188000,4,No disponible,188,,,,24,,,Luxury Escapes,,,,{},{},,{},,Parla,,,,,{},,,Relájate en la playa,,,,Aventura,,47000,{},2025-07-21
59424,,94895,2025-01-16,581000,7,No disponible,581,,,,25,,,Globus,,,,{},{},,{},,Hospitalet de LLobregat,,,,,{},,,Relájate en la playa,,,,Tour,7,83000,,2025-01-23
66282,,94906,2025-05-14,62000,2,No disponible,62,,,,27,,,BCD Travel,,,,{},{},,{},,Gijón,,,,,{},,,Relájate en la playa,,,,,1,31000,{},2025-07-25
65036,,,2025-08-31,2590000,7,No disponible,518,,,,,,,,,,,"{""Aire acondicionado"",Baño,Comida,Agua,Calefacción}",{},,,Fairmont Hotels & Resorts,Toledo,74000,4,2026-01-30,2026-02-04,"{""Check-in después de las 3 PM"",""Check-out antes de las 11 AM"",""No se permiten mascotas""}",,,,,,,,,,{},
56594,,94917,,696000,2,No disponible,174,,,,,,,,,,,"{Wifi,Comida,TV,Gimnasio,""Asientos reclinables""}",,,{},Sonesta International Hotels,Pamplona,87000,3,2026-01-27,2026-01-31,"{""Check-in después de las 3 PM"",""No se permiten mascotas"",""No se permiten fiestas""}",,,,,,,,,,{},
56594,,94920,2025-10-31,84000,2,No disponible,84,,,,49,,,BCD Travel,,,,{},{},,{},,Pamplona,,,,,{},,,Disfruta de un día en la naturaleza,,,,,6,42000,{},2026-01-30
,Salida con Amigos,94929,2025-03-13,294000,7,No disponible,294,,,,8,,,Civitatis,,,,{},,,{},,Calahorra,,,,,{},,,,,,,Excursión,3,-42000,{},2025-08-25
65106,,94936,2025-02-26,672000,7,No disponible,784,,,,,,,,,,,"{TV,""Vista al mar"",Jacuzzi,Baño,""Asientos reclinables""}",{},,{},,,112000,5,2025-09-03,2025-09-09,{},Francisco Girón Parra,+56 9 5609 6323,Experimenta el lujo y la comodidad en este alojamiento,5,4,3,,,,{},
60540,,94951,2026-06-17,17000,1,No disponible,17,,,,,,,,,,,"{TV,Spa,Comida,""Aire acondicionado"",""Asientos reclinables""}",{},,{},MGM Resorts International,Guadalajara,17000,2,2026-08-24,2026-08-25,"{""No se permiten fiestas"",""No se permiten visitas"",""No se permite fumar""}",,,,,,,,,,{},
,Aniversario,94954,2026-02-22,57000,1,No disponible,57,,,,43,,,Trafalgar,,,,{},{},,{},,La Línea de la Concepción,,,,,{},,,Aventúrate en la montaña,,,,Aventura,1,57000,{},
,Aniversario,94956,2025-05-14,22000,1,No disponible,22,,,,13,,,Exodus Travels,,,,{},{},,{},,La Línea de la Concepción,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,5,22000,{},2026-08-30
,Salida con Amigos,94974,2025-03-28,1948000,4,No disponible,1948,Juliogarica923@viajes.cl,Las Palmas de Gran Canaria,El Puerto de Santa María,14,4128,487000,United Airlines,2025-04-19,2025-04-21,,{},"{Fuenlabrada,Guadalajara,Bilbao,Móstoles,Mijas}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
,Salida con Amigos,94981,2025-07-01,2466000,9,No disponible,2466,Anatoro616@viajes.cl,Gandía,Cuenta,69,2580,274000,Italo,2026-07-08,2026-07-09,,"{Baño,""Asientos reclinables"",Wifi,Comida,TV}",,,"{""Dos Hermanas"",Badalona,""El Ejido"",Alcoy}",,,,,,,{},,,,,,,,,,{},
59617,,94982,2025-04-03,2160000,9,No disponible,-720,,,,,,,,,,,"{TV,""Servicio a la habitación"",Spa,Agua,""Asientos reclinables""}",{},,{},Hilton Hotels & Resorts,Cuenta,-80000,5,2026-07-09,2026-07-12,"{""No se permiten mascotas"",""Check-in después de las 3 PM"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
60532,,94986,2026-06-11,1552000,8,No disponible,1552,elvama419@viajes.cl,Benalmádena,Córdoba,32,1352,194000,Primera Plus,2026-10-19,2026-10-19,Cama,"{Baño,TV,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
,Vacaciones,94999,2026-09-14,720000,8,No disponible,720,,,,8,,,American Express Global Business Travel,,,,{},{},,{},,Alcobendas,,,,,{},,,Descubre la gastronomía local,,,,Aventura,6,90000,,2026-11-01
57183,,95021,2025-04-13,672000,7,No disponible,672,hetémo696@viajes.cl,Lugo,Sanlúcar de Barrameda,38,650,96000,Alsa,,2026-03-06,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
62948,,,2025-11-12,62000,2,No disponible,62,,,,22,,,Gray Line,,,,{},{},,{},,Albacete,,,,,{},,,Aventúrate en la montaña,,,,Tour,5,31000,{},2026-06-27
,Aniversario,95035,2025-01-10,6255000,9,No disponible,-1251,,,,,,,,,,,"{TV,Piscina,Agua,""Asientos reclinables"",Spa}",,,{},The Ritz-Carlton,Lugo,139000,2,2025-03-05,2025-03-10,,,,,,,,,,,{},
63837,,95040,2025-01-21,1044000,9,No disponible,-1044,Miguelhernandes767@viajes.cl,Lugo,Lugo,26,1095,116000,DSB (Dinamarca),2025-03-10,,,"{""Asientos reclinables"",Baño,Wifi}",{},,"{Madrid,Getafe}",,,,,,,{},,,,,,,,,,{},
,Aniversario,95041,2025-01-08,-6615000,9,No disponible,1323,,,,,,,,,,,"{Piscina,""Servicio a la habitación"",Agua,Gimnasio,Spa}",{},,{},Kimpton Hotels & Restaurants,Lugo,147000,5,2025-03-10,2025-03-15,"{""No se permiten mascotas"",""No se permite fumar"",""No se permiten visitas""}",,,,,,,,,,{},
63837,,95042,2025-01-18,513000,9,No disponible,513,,,,37,,,GetYourGuide,,,,{},{},,{},,Lugo,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,1,57000,{},2025-03-11
,Aniversario,95044,2025-03-10,855000,9,,855,,,,37,,,Exodus Travels,,,,{},{},,{},,Lugo,,,,,{},,,Relájate en la playa,,,,Tour,5,95000,{},2025-03-13
63837,,95046,2025-02-24,-2547000,9,No disponible,2547,,Lugo,Alcorcón,16,3412,283000,,2025-03-15,2025-03-17,,"{Calefacción,Wifi,Baño,TV,""Asientos reclinables"",""Aire acondicionado""}",{},,"{""Chiclana de la Frontera"",""San Fernando"",Málaga,Logroño,Parla}",,,,,,,{},,,,,,,,,,{},
58169,,95050,2025-11-08,220000,10,No disponible,220,,,,17,,,Tripadvisor,,,,{},{},,{},,San Sebastián,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,,22000,{},
58169,,95054,2025-01-04,940000,10,No disponible,940,,,,11,,,Expedia Group,,,,{},{},,{},,San Sebastián,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,,94000,{},2026-08-13
66100,,95058,2025-01-27,888000,9,No disponible,1332,,,,,,,,,,,"{""Vista al mar"",Piscina,Chimenea,Wifi,Gimnasio}",{},,{},Suite en Ávila,Ávila,148000,2,,2025-05-04,{},Margarita Loera Burgos,+56 2 3502 9234,Experimenta el lujo y la comodidad en este alojamiento,5,5,3,,,,{},
66100,,95059,2025-01-31,846000,9,No disponible,846,,,,38,,,CWT,,,,{},{},,{},,Ávila,,,,,{},,,Descubre la gastronomía local,,,,Excursión,7,94000,{},2025-04-29
66100,,95062,2025-01-04,99000,9,No disponible,99,,,,11,,,American Express Global Business Travel,,,,{},{},,{},,Ávila,,,,,{},,,Relájate en la playa,,,,Aventura,6,11000,{},2025-05-02
,Salida con Amigos,95064,2025-03-07,,5,No disponible,995,Sr.bañuelos530@viajes.cl,Irún,Las Palmas de Gran Canaria,38,2938,199000,,2026-08-13,2026-08-15,Cama,"{Baño,""Asientos reclinables"",""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
,Salida con Amigos,95074,2025-08-09,885000,5,No disponible,885,jomaocoq384@viajes.cl,San Cristróbal de la Laguna,Zamora,24,600,,Trenitalia,,2026-03-14,,{},{},,"{Algeciras,""El Prat de LLobregat""}",,,,,,,{},,,,,,,,,,{},
58383,,95081,2025-09-18,315000,5,No disponible,315,,,,45,,,Booking Holdings,,,,{},{},,{},,Alicante,,,,,{},,,Relájate en la playa,,,,Visita,7,63000,{},2026-03-19
58066,,95085,2025-04-30,486000,3,,486,ester3317224@viajes.cl,Alcorcón,Benalmádena,42,1461,162000,,2026-01-08,2026-01-09,Cama,"{Calefacción,""Asientos reclinables"",""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
63998,,95088,2025-05-24,684000,6,No disponible,228,,,,,,,,,,,,{},,{},,Cerdañola del Vallés,38000,,2025-06-21,2025-06-24,"{""No se permiten fiestas"",""Check-in después de las 3 PM"",""No se permiten mascotas""}",,,,,,,,,,{},
56949,,95091,2025-03-18,748000,4,No disponible,748,patricia8996692@viajes.cl,Ferrol,Chiclana de la Frontera,33,2862,187000,Chevallier,2025-07-16,2025-07-17,Cama,"{Baño,Calefacción,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
56949,,95094,2025-01-18,220000,4,No disponible,220,,,,49,,,Luxury Escapes,,,,{},{},,{},,Chiclana de la Frontera,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,2,55000,{},2025-07-19
,Aniversario,95125,2025-02-08,-76000,4,No disponible,76,,,,26,,,,,,,{},{},,{},,Cartagena,,,,,{},,,Conoce la historia de la ciudad,,,,,4,19000,{},2025-02-12
65396,,95129,2025-09-13,252000,3,No disponible,252,agroco155@viajes.cl,,Segovia,17,2015,,Amtrak,2025-11-13,2025-11-14,,"{Wifi,Comida,""Aire acondicionado"",Baño}",{},,{Vigo},,,,,,,{},,,,,,,,,,{},
,Salida con Amigos,95151,2025-01-04,56000,4,No disponible,56,,,,37,,,American Express Global Business Travel,,,,{},{},,{},,Alcoy,,,,,{},,,Descubre la gastronomía local,,,,Visita,1,14000,{},2025-01-20
,Salida con Familia,95156,2025-08-20,640000,10,No disponible,640,,,,,,,Gray Line,,,,{},{},,{},,La Coruña,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,4,64000,,2026-02-07
,,95161,2025-11-03,790000,10,No disponible,790,,,,38,,,Tripadvisor,,,,{},{},,{},,,,,,,{},,,Aventúrate en la montaña,,,,Tour,4,79000,{},2026-07-07
,,150444,,,,Disponible,0,,,,23,,,Globus,,,,{},{},,{},,Lugo,,,,,{},,,Disfruta de un día en la naturaleza,,,,,4,77000,,2026-09-09
65224,,95183,2025-06-09,664000,8,No disponible,664,,,,5,,,Tripadvisor,,,,{},,,{},,Málaga,,,,,{},,,Relájate en la playa,,,,Tour,5,83000,{},2026-09-09
,Vacaciones,95189,2026-01-15,120000,9,No disponible,1080,,,,,,,,,,,"{Comida,Piscina,Wifi,Chimenea,""Asientos reclinables""}",{},,{},Villa en Santa Lucía de Tirajana,Santa Lucía de Tirajana,120000,3,2026-03-02,2026-03-03,{},Rocio Archuleta Alva,+56 2 9869 9281,Disfruta de una estadía en el corazón de la ciudad,,4,3,,,,{},
,Salida con Familia,95198,2025-01-06,96000,3,No disponible,96,,,,22,,,CWT,,,,{},{},,{},,Murcia,,,,,{},,,Relájate en la playa,,,,Paseo,1,32000,{},2026-04-10
,Salida con Familia,95201,2025-09-26,21000,3,No disponible,21,,,,49,,,National Geographic Expeditions,,,,{},{},,{},,Murcia,,,,,{},,,Aventúrate en la montaña,,,,Tour,1,7000,{},2026-04-13
66616,,95225,2025-09-23,245000,7,No disponible,245,,,,,,,,,,,"{Agua,""Asientos reclinables"",""Aire acondicionado"",Gimnasio,Baño}",,,{},Kimpton Hotels & Restaurants,Alcalá de Guadaira,35000,2,2026-11-28,2026-11-29,"{""No se permite fumar"",""No se permiten fiestas"",""No se permiten mascotas""}",,,,,,,,,,{},
,Salida con Amigos,95229,2025-09-19,387000,9,No disponible,387,liágmi129@viajes.cl,Estepona,Parla,82,,43000,ŽFBH (Bosnia y Herzegovina),2025-10-01,2025-10-01,,{},{},,"{""San Sebastián"",Mijas,Linares,Torrelavega,Badalona}",,,,,,,{},,,,,,,,,,{},
56417,,95236,2025-04-26,900000,9,No disponible,900,,,,30,,,Intrepid Travel,,,,{},{},,{},,Cuenta,,,,,{},,,Relájate en la playa,,,,Aventura,4,,{},2025-10-08
,Salida con Amigos,95246,2025-11-10,128000,2,No disponible,32,,,,,,,,,,,"{""Aire acondicionado"",""Servicio a la habitación"",Agua,Comida,Spa}",{},,{},AccorHotels,Madrid,16000,5,2026-03-08,2026-03-12,"{""Silencio después de las 10 PM"",""Check-in después de las 3 PM"",""No se permiten mascotas""}",,,,,,,,,,{},
,Salida con Familia,,2025-01-04,135000,9,No disponible,135,,,,5,,,Hays Travel,,,,,{},,{},,Santa Coloma de Gramanet,,,,,{},,,Relájate en la playa,,,,Visita,1,15000,{},2025-01-10
64702,,95257,2025-02-23,2196000,9,No disponible,2196,vípama583@viajes.cl,Hospitalet de LLobregat,Lorca,31,3398,244000,PKP (Polonia),2025-03-26,2025-03-28,,"{Wifi,""Aire acondicionado"",Baño,Agua,Calefacción,TV}",{},,"{Viladecans,Murcia,""Alcalá de Guadaira""}",,,,,,,{},,,,,,,,,,{},
,Cena de Trabajo,95262,2025-04-07,1800000,8,No disponible,1800,Ramónabeyta326@viajes.cl,Móstoles,Palencia,79,3391,225000,,2026-09-28,2026-09-30,,{},"{Lérida,Badalona}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
,Cena de Trabajo,,2025-01-18,265000,5,No disponible,,,,,32,,,Klook,,,,{},{},,{},,Palencia,,,,,{},,,Descubre la gastronomía local,,,,Tour,3,,{},2025-05-12
,Salida con Familia,95275,2025-04-18,1320000,10,No disponible,1320,lilia8931915@viajes.cl,Segovia,Sagunto,39,4202,132000,FlixBus,2026-09-01,2026-09-03,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
,,150561,,,,Disponible,0,,,,40,,,Booking Holdings,,,,{},{},,{},,Murcia,,,,,{},,,Aventúrate en la montaña,,,,Excursión,7,-13000,{},2026-11-11
62676,,95299,,275000,5,No disponible,275,,,,12,,,Insight Vacations,,,,{},{},,{},,Gecho,,,,,{},,,Aventúrate en la montaña,,,,Excursión,7,55000,{},2025-04-11
,Cena de Trabajo,95303,2025-01-03,5886000,9,No disponible,981,,,,,,,,,,,"{Agua,Baño,Gimnasio,Wifi,Calefacción}",,,{},Sonesta International Hotels,Alcobendas,109000,3,2025-02-07,2025-02-13,"{""Check-out antes de las 11 AM"",""No se permite fumar"",""No se permiten mascotas""}",,,,,,,,,,{},
,Cena de Trabajo,95324,2025-01-09,,4,No disponible,336,,,,,,,GetYourGuide,,,,{},{},,{},,Pamplona,,,,,,,,Relájate en la playa,,,,Excursión,1,84000,,2026-01-11
58088,,95339,,936000,6,,936,malucaru511@viajes.cl,Marbella,Irún,13,1500,156000,Trenitalia,,2026-02-02,,,{},,"{""El Puerto de Santa María"",Getafe,""Hospitalet de LLobregat""}",,,,,,,{},,,,,,,,,,{},
,Cena de Trabajo,95351,2025-04-29,204000,3,No disponible,204,,,,25,,,Booking Holdings,,,,{},{},,{},,Valencia,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,4,,{},
64254,,95363,2026-05-24,126000,9,No disponible,126,,,,33,,,Trafalgar,,,,{},{},,{},,Huelva,,,,,{},,,,,,,Excursión,7,14000,{},2026-08-02
62588,,95369,2025-03-26,225000,5,No disponible,225,,,,37,,,Apple Leisure Group,,,,{},{},,{},,Zaragoza,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,4,45000,{},2025-10-28
,Salida con Amigos,95383,2025-01-08,335000,5,No disponible,335,graciela4241218@viajes.cl,Pamplona,Calahorra,89,678,-67000,HŽ (Croacia),2025-07-09,2025-07-09,,{},{},,"{Gerona,Pamplona,Gijón,Toledo}",,,,,,,{},,,,,,,,,,{},
,,150445,,,,Disponible,0,,,,7,,,Gray Line,,,,{},{},,{},,Cornellá de Llobregat,,,,,{},,,Relájate en la playa,,,,Visita,7,79000,{},2026-05-02
,Salida con Amigos,95388,2025-01-09,370000,5,No disponible,370,,,,33,,,Kuoni,,,,{},{},,{},,Calahorra,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,7,74000,{},2025-07-13
,Salida con Amigos,95390,2025-07-12,385000,5,No disponible,385,sr.3951766@viajes.cl,Calahorra,Torrelavega,51,848,77000,RZD (Rusia),2025-07-15,2025-07-15,,"{TV,Calefacción,Wifi}",{},,"{Móstoles,""Sanlúcar de Barrameda"",Valladolid,Linares}",,,,,,,{},,,,,,,,,,{},
,Salida con Amigos,95401,2025-07-22,228000,3,No disponible,228,,,,12,,,TUI Group,,,,{},{},,{},,Barcelona,,,,,{},,,Relájate en la playa,,,,Excursión,4,-76000,{},2026-05-01
,Aniversario,95409,2025-03-01,4040000,10,No disponible,4040,david6622548@viajes.cl,Pontevedra,Barcelona,40,3622,-404000,Renfe,2026-01-16,2026-01-18,,"{Wifi,Baño,Calefacción,Comida,""Asientos reclinables"",""Aire acondicionado"",Agua}",,,,,,,,,,{},,,,,,,,,,{},
65274,,95452,2025-07-10,507000,3,No disponible,507,lourdes8362869@viajes.cl,Alcorcón,El Prat de LLobregat,40,3768,169000,Alsa,2026-07-01,2026-07-03,Cama,"{Wifi,""Aire acondicionado"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
65274,,95455,2025-05-28,78000,,No disponible,78,,,,10,,,,,,,{},{},,{},,El Prat de LLobregat,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,3,26000,{},2026-07-05
65274,,95458,2025-06-11,69000,3,No disponible,69,,,,,,,TUI Group,,,,{},{},,{},,El Prat de LLobregat,,,,,{},,,,,,,Aventura,1,23000,{},2026-07-08
59363,,95476,2025-07-12,27000,3,No disponible,27,,,,20,,,CWT,,,,{},{},,{},,Santa Lucía de Tirajana,,,,,{},,,Aventúrate en la montaña,,,,Aventura,4,9000,{},2025-08-07
58018,,,2025-02-23,1204000,2,No disponible,172,,,,,,,,,,,"{Agua,""Aire acondicionado"",TV,Baño,""Servicio a la habitación""}",{},,{},Radisson Hotel Group,Torremolinos,86000,2,2025-11-28,2025-12-05,"{""Silencio después de las 10 PM"",""No se permiten mascotas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
58018,,95489,2025-08-26,68000,2,No disponible,68,,,,42,,,Hays Travel,,,,{},{},,{},,Torremolinos,,,,,{},,,Descubre la gastronomía local,,,,Excursión,7,,{},2025-11-30
62990,,95503,2025-08-12,804000,9,No disponible,1206,,,,,,,,,,,"{""Asientos reclinables"",""Aire acondicionado"",Gimnasio,""Vista al mar"",Spa}",{},,{},Hostal en Móstoles,Móstoles,134000,2,,2026-08-31,{},Juan Carlos Miramontes Montañez,+56 9 7209 3329,Descubre la historia de la ciudad desde tu ventana,6,5,3,,,,{},
55746,,95519,2025-09-13,1920000,8,No disponible,640,,,,,,,,,,,"{""Asientos reclinables"",Calefacción,TV,Agua,Wifi}",{},,{},Hyatt Hotels Corporation,Murcia,80000,1,2026-11-16,2026-11-19,"{""No se permite fumar"",""Check-out antes de las 11 AM"",""No se permiten visitas""}",,,,,,,,,,{},
,Vacaciones,,2025-01-02,1980000,10,No disponible,1980,Andrésflórez499@viajes.cl,Avilés,Roquetas de Mar,72,2528,198000,,2025-05-20,2025-05-21,,{},"{Santander,Avilés}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
56862,,95530,2025-06-14,510000,3,No disponible,510,jomaesca675@viajes.cl,Vigo,Parla,45,712,170000,BoltBus,2025-07-05,2025-07-05,Cama,"{Baño,""Asientos reclinables"",Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
59598,,95553,2025-02-16,51000,1,No disponible,-51,locaji731@viajes.cl,Mérida,Santa Lucía de Tirajana,32,1931,51000,BoltBus,2026-09-03,2026-09-04,Cama,"{Calefacción,Agua,Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
